ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol,-log10(pValue),Significance,label
ENSG00000137801,216.34850763151968,0.11390429887851763,0.07672653184271339,1.4845490359451843,0.13766332437402024,0.9997156232698201,THBS1,0.861181747059924,0.861181747059924,Not significant
ENSG00000198899,2293.2791519528264,-0.15449646814835002,0.06008641161764273,-2.571238055144341,0.010133564303556,0.9997156232698201,MT-ATP6,1.9942377723000508,1.9942377723000508,Not significant
ENSG00000223367,2551.912741013946,-0.09861975414579807,0.054653540173723335,-1.8044531759941342,0.07116029327909305,0.9997156232698201,RPS18,1.1477622706888813,1.1477622706888813,Not significant
ENSG00000128422,841.2828435926779,-0.11365409610467277,0.10486748392214008,-1.0837877657964636,0.27845891088811636,0.9997156232698201,KRT17,0.5552388798118715,0.5552388798118715,Not significant
ENSG00000146674,511.6867485637336,-0.050616667497790736,0.19779688490333125,-0.25590224801835726,0.798026318742115,0.9997156232698201,IGFBP3,0.09798278547134047,0.09798278547134047,Not significant
ENSG00000132341,1281.3963127876618,-0.05559504729062272,0.042070659290206903,-1.3214684112060966,0.18634522855089453,0.9997156232698201,RAN,0.7296817230633313,0.7296817230633313,Not significant
ENSG00000108244,633.6815076602235,-0.07787850430593318,0.09723055973192501,-0.800967355537729,0.42315054461192025,0.9997156232698201,KRT23,0.37350509583397307,0.37350509583397307,Not significant
ENSG00000108349,262.1632996388819,0.05455128361531436,0.034543988907529265,1.5791831036462691,0.11429406434413278,0.9997156232698201,CASC3,0.9419763233188542,0.9419763233188542,Not significant
ENSG00000198786,637.3885280857559,-0.09966816473660499,0.0648629740127346,-1.5365956657651414,0.12439235461233959,0.9997156232698201,MT-ND5,0.9052063113791896,0.9052063113791896,Not significant
ENSG00000089009,1355.5115176995878,-0.07345448241289708,0.045635234580261086,-1.6096001935458186,0.10748516595082498,0.9997156232698201,RPL6,0.9686514686807968,0.9686514686807968,Not significant
ENSG00000172757,1125.2222376097654,-0.061080168366424915,0.04331608596670563,-1.4101035909240145,0.1585090971225107,0.9997156232698201,CFL1,0.7999458077886095,0.7999458077886095,Not significant
ENSG00000174437,233.98994678221288,0.08246825975775772,0.06756122210487006,1.2206448786516713,0.22222050638147084,0.9997156232698201,ATP2A2,0.6532158670990553,0.6532158670990553,Not significant
ENSG00000168028,1121.0724931492912,-0.10309582493673476,0.05033123735895088,-2.0483467195824914,0.040526038222776485,0.9997156232698201,RPSA,1.3922658502944478,1.3922658502944478,Not significant
ENSG00000169908,716.9714468958988,-0.053785134717167705,0.03294417009629209,-1.6326146495710723,0.10255006820281086,0.9997156232698201,TM4SF1,0.989064046459978,0.989064046459978,Not significant
ENSG00000124614,2036.6434234694118,-0.08092044695444263,0.05336328969753301,-1.5164066423398104,0.12941656051949438,0.9997156232698201,RPS10,0.888010146526279,0.888010146526279,Not significant
ENSG00000044115,310.8392887671866,0.026755322480417038,0.03501324013120684,0.7641487157474002,0.44477862410389646,0.9997156232698201,CTNNA1,0.3518560929565725,0.3518560929565725,Not significant
ENSG00000198763,1152.4720825495012,-0.24164561432174178,0.06821795214007645,-3.542258404731277,0.00039671664063878245,0.9997156232698201,MT-ND2,3.40151958226841,3.40151958226841,Not significant
ENSG00000111716,871.4453058352989,-0.08840582964614055,0.037069697005311764,-2.3848543901902612,0.017085882552738733,0.9997156232698201,LDHB,1.7673625832752218,1.7673625832752218,Not significant
ENSG00000158710,678.7477048338912,-0.06314706282823206,0.049338589259931294,-1.2798716739863265,0.20059027121505013,0.9997156232698201,TAGLN2,0.6976901344266646,0.6976901344266646,Not significant
ENSG00000174748,1232.8048330026825,-0.05216575513349425,0.04508587003740873,-1.1570311294915943,0.24725964230403263,0.9997156232698201,RPL15,0.606846763359572,0.606846763359572,Not significant
ENSG00000223639,840.2789153202935,-0.09280363112458676,0.037959564587630834,-2.4448023082653303,0.01449315604887978,0.9997156232698201,CLIC1,1.8388370316879359,1.8388370316879359,Not significant
ENSG00000196136,631.9328331829905,-0.030073295726428743,0.06372478921989327,-0.4719246010003375,0.6369806076907532,0.9997156232698201,SERPINA3,0.19587378917343404,0.19587378917343404,Not significant
ENSG00000137818,1729.9666712987269,-0.1390262990819596,0.05658094978667332,-2.457122045602438,0.014005509707446111,0.9997156232698201,RPLP1,1.853701081120805,1.853701081120805,Not significant
ENSG00000102144,809.6553885509979,-0.05757664822457921,0.02759090719819082,-2.0867979371245395,0.03690640369779818,0.9997156232698201,PGK1,1.4328982720705465,1.4328982720705465,Not significant
ENSG00000111669,758.0845009060181,-0.08247241056649145,0.04443266582984411,-1.8561211447974197,0.06343629247979968,0.9997156232698201,TPI1,1.1976622071944913,1.1976622071944913,Not significant
ENSG00000175166,482.36439145969285,-0.027764306324104104,0.045565825806820684,-0.6093230141776144,0.5423103554271544,0.9997156232698201,PSMD2,0.2657521026234928,0.2657521026234928,Not significant
ENSG00000122861,422.9706535609841,-0.026209773542482984,0.10931267288380293,-0.2397688470242002,0.8105094590416588,0.9997156232698201,PLAU,0.09124191235695275,0.09124191235695275,Not significant
ENSG00000100316,736.0776684041897,-0.05620701441473323,0.037875435946909626,-1.4839965008856706,0.13780984888496137,0.9997156232698201,RPL3,0.8607197435057221,0.8607197435057221,Not significant
ENSG00000085063,686.8910842310493,-0.06794902262919995,0.037320337173020836,-1.8206969115574023,0.06865294192369548,0.9997156232698201,CD59,1.1633408475918074,1.1633408475918074,Not significant
ENSG00000092841,1848.3453417861201,-0.13851773957067545,0.06408258769582002,-2.161550345441351,0.030652852350627598,0.9997156232698201,MYL6,1.5135291067083445,1.5135291067083445,Not significant
ENSG00000167642,571.6607958933519,-0.09726850199592103,0.0463447543389067,-2.0988028393596108,0.03583428444901277,0.9997156232698201,SPINT2,1.4457012632454505,1.4457012632454505,Not significant
ENSG00000164587,1698.8519196925702,-0.1193819826783655,0.06203859555805851,-1.9243179444099836,0.05431474267494445,0.9997156232698201,RPS14,1.2650822736642013,1.2650822736642013,Not significant
ENSG00000132507,741.2615382658191,-0.0637621336709185,0.03854231798730073,-1.6543409167016738,0.09805826383267487,0.9997156232698201,EIF5A,1.0085158004082575,1.0085158004082575,Not significant
ENSG00000181617,2331.027318529614,-0.0950718912550367,0.05442778616988342,-1.7467528618248842,0.08068021648469982,0.9997156232698201,FDCSP,1.0932329451396836,1.0932329451396836,Not significant
ENSG00000139644,341.8493962015491,-0.0476725433837542,0.029999842860543104,-1.5890931030993793,0.11203937465794693,0.9997156232698201,TMBIM6,0.9506293238341965,0.9506293238341965,Not significant
ENSG00000166913,310.4830850280404,-0.07209993870370497,0.03377132366627762,-2.1349455951500182,0.032765454355601964,0.9997156232698201,YWHAB,1.4845838053436549,1.4845838053436549,Not significant
ENSG00000167553,550.1681241185603,-0.049162213510403396,0.05172024184933149,-0.9505410599900133,0.3418374008931686,0.9997156232698201,TUBA1C,0.4661804222679895,0.4661804222679895,Not significant
ENSG00000135862,135.83906375853448,0.10986959058634586,0.05346833613706868,2.0548533678828127,0.03989316970542665,0.9997156232698201,LAMC1,1.3991014555205337,1.3991014555205337,Not significant
ENSG00000013588,340.7548087954854,0.051377966601086365,0.05860195366696548,0.8767278799793435,0.380634459753465,0.9997156232698201,GPRC5A,0.4194918965447482,0.4194918965447482,Not significant
ENSG00000198727,838.0705480325829,-0.14172109301713195,0.05689375821224544,-2.4909778764910073,0.012739205193955829,0.9997156232698201,MT-CYB,1.8948576670278996,1.8948576670278996,Not significant
ENSG00000167526,1676.9449244160924,-0.0887789956043732,0.050009754376133975,-1.7752335861649615,0.07585932624681796,0.9997156232698201,RPL13,1.1199910188516375,1.1199910188516375,Not significant
ENSG00000070756,575.8529583825616,-0.045008054033090064,0.030551983848924102,-1.4731630605609605,0.1407070728953268,0.9997156232698201,PABPC1,0.8516840714195013,0.8516840714195013,Not significant
ENSG00000197746,312.5522277630837,-0.041417979014436335,0.030542510605821728,-1.356076438802697,0.1750748485321112,0.9997156232698201,PSAP,0.7567762407143519,0.7567762407143519,Not significant
ENSG00000117450,995.563468349203,-0.1129363063982056,0.03983327912668968,-2.835224939403353,0.004579343001711047,0.9997156232698201,PRDX1,2.3391968257513125,2.3391968257513125,Not significant
ENSG00000185624,382.2663790790791,-0.033693011202309324,0.03212594607148625,-1.048778801014484,0.2942799364109012,0.9997156232698201,P4HB,0.5312393464734888,0.5312393464734888,Not significant
ENSG00000153187,245.76579203863736,0.03230699949632219,0.03940854276098523,0.8197968570486288,0.41233192307093025,0.9997156232698201,HNRNPU,0.384753040467002,0.384753040467002,Not significant
ENSG00000133112,1102.6974530445293,-0.07794192803654652,0.04691412508727519,-1.6613744344917392,0.09663826905668528,0.9997156232698201,TPT1,1.0148508575501625,1.0148508575501625,Not significant
ENSG00000108518,927.1664440474628,-0.13097876602180328,0.05257771343188774,-2.491146104926774,0.012733174654159338,0.9997156232698201,PFN1,1.8950633038958375,1.8950633038958375,Not significant
ENSG00000026025,490.1286937138823,-0.03142741032316968,0.041265817403190914,-0.7615845826124248,0.4463079793411844,0.9997156232698201,VIM,0.35036534853283513,0.35036534853283513,Not significant
ENSG00000118785,654.6384890556948,-0.07760599224304426,0.052086907142105676,-1.4899328161550534,0.13624190192685637,0.9997156232698201,SPP1,0.8656893022843481,0.8656893022843481,Not significant
ENSG00000142949,115.10391360030046,0.0516975105610827,0.05346079334451885,0.9670172724135803,0.33353539915801433,0.9997156232698201,PTPRF,0.4768580662657727,0.4768580662657727,Not significant
ENSG00000149273,1471.624036607662,-0.06428355207551949,0.046031859537946515,-1.3965013084584845,0.16256358685833128,0.9997156232698201,RPS3,0.7889767268691379,0.7889767268691379,Not significant
ENSG00000140416,539.4642188904367,-0.03485889777927838,0.056170124656353224,-0.6205949869711673,0.5348661388678704,0.9997156232698201,TPM1,0.2717548954089968,0.2717548954089968,Not significant
ENSG00000034510,2433.249746894916,-0.13417131484968187,0.057834058551010856,-2.3199360067621737,0.02034433938536,0.9997156232698201,TMSB10,1.6915564078480931,1.6915564078480931,Not significant
ENSG00000105193,1864.3541886884132,-0.1375228749838489,0.058656569142737834,-2.3445434500131412,0.019050390699502283,0.9997156232698201,RPS16,1.7200961130645842,1.7200961130645842,Not significant
ENSG00000142534,1743.443147793618,-0.10361233793036319,0.054025632687362615,-1.9178366411727301,0.055131728104111266,0.9997156232698201,RPS11,1.2585983943461028,1.2585983943461028,Not significant
ENSG00000143933,852.3594765295658,-0.07990686162558572,0.03712363464380368,-2.152452538451081,0.031361729548952846,0.9997156232698201,CALM2,1.503599994684853,1.503599994684853,Not significant
ENSG00000138119,132.45349059076102,0.1197617559202037,0.05598451778392889,2.1391942033406766,0.032419943460579075,0.9997156232698201,MYOF,1.4891877468835535,1.4891877468835535,Not significant
ENSG00000141738,427.57232492728133,0.05299351539377786,0.09251905741105862,0.5727848605107346,0.5667903710569033,0.9997156232698201,GRB7,0.2465775363927751,0.2465775363927751,Not significant
ENSG00000108424,193.26241246555045,0.057734240677662835,0.04700490295767834,1.2282599695960406,0.21934939293972433,0.9997156232698201,KPNB1,0.6588635631887955,0.6588635631887955,Not significant
ENSG00000171475,117.98454320696798,0.05725193035780183,0.05556835773591667,1.0302973255010734,0.30287045417339353,0.9997156232698201,WIPF2,0.5187430911944342,0.5187430911944342,Not significant
ENSG00000147403,1452.138940526561,-0.08400264146632438,0.05213949622433136,-1.6111134082481566,0.10715500644289747,0.9997156232698201,RPL10,0.9699875332574213,0.9699875332574213,Not significant
ENSG00000163468,419.480068113656,-0.02864619200522203,0.03689556877613973,-0.7764128039068867,0.4375052870424644,0.9997156232698201,CCT3,0.35901669436853884,0.35901669436853884,Not significant
ENSG00000179218,410.1432131078269,-0.039367845235847854,0.03669650485622034,-1.0727954989199657,0.28336288077778493,0.9997156232698201,CALR,0.5476570409241305,0.5476570409241305,Not significant
ENSG00000110958,500.5991742443821,-0.06181394079672996,0.02903036977442173,-2.129285340732842,0.03323065988973414,0.9997156232698201,PTGES3,1.4784610344773923,1.4784610344773923,Not significant
ENSG00000122406,859.1138811343585,-0.0914414520679189,0.05012793454449173,-1.8241615757529126,0.0681276487000293,0.9997156232698201,RPL5,1.166676599673901,1.166676599673901,Not significant
ENSG00000138326,2171.974510056402,-0.0850449716154324,0.048839800593101744,-1.7413046446271603,0.08163019250344784,0.9997156232698201,RPS24,1.088149179329484,1.088149179329484,Not significant
ENSG00000186468,2101.6522060702546,-0.12779597930719971,0.056540034472346214,-2.26027416678893,0.023804240257453795,0.9997156232698201,RPS23,1.6233456750279853,1.6233456750279853,Not significant
ENSG00000189403,620.7963856757974,-0.09754498194648943,0.048530247126505124,-2.0099832109285627,0.04443296581823453,0.9997156232698201,HMGB1,1.3522946974387255,1.3522946974387255,Not significant
ENSG00000136238,464.9106607689304,-0.07599793477176561,0.04710555076486325,-1.6133541278632844,0.1066675931224049,0.9997156232698201,RAC1,0.9719675043416235,0.9719675043416235,Not significant
ENSG00000105372,1032.9207774920314,-0.13491070920943593,0.05761576528904096,-2.341558921115245,0.019203394548033544,0.9997156232698201,RPS19,1.716621995089518,1.716621995089518,Not significant
ENSG00000147140,302.9047205791952,-0.027681291254686408,0.0399971237376874,-0.6920820466048571,0.4888858056098805,0.9997156232698201,NONO,0.3107925719298507,0.3107925719298507,Not significant
ENSG00000124942,45.82209089417121,0.09566267464320206,0.08464778194199103,1.1301261822638131,0.25842305871087135,0.9997156232698201,AHNAK,0.5876687374877175,0.5876687374877175,Not significant
ENSG00000083845,1185.4732516859722,-0.10886750995657206,0.055492083839298746,-1.961856582496431,0.04977918389605848,0.9997156232698201,RPS5,1.3029522277021903,1.3029522277021903,Not significant
ENSG00000092199,481.8944107559571,-0.0638269967286682,0.0424152589916781,-1.5048121418094158,0.13237238124521172,0.9997156232698201,HNRNPC,0.8782026185520981,0.8782026185520981,Not significant
ENSG00000161960,384.5908259245392,-0.04177835181539351,0.039682014789538485,-1.0528283918287256,0.2924196499968603,0.9997156232698201,EIF4A1,0.5339934470408881,0.5339934470408881,Not significant
ENSG00000103187,410.52424889478976,-0.07821310541223596,0.04811680458279279,-1.6254841960184114,0.10405942860170306,0.9997156232698201,COTL1,0.9827185631777167,0.9827185631777167,Not significant
ENSG00000005884,172.68885040346217,0.048156480378611706,0.04088749660613511,1.1777801131357573,0.23888427882019092,0.9997156232698201,ITGA3,0.6218124306029935,0.6218124306029935,Not significant
ENSG00000196878,175.6158818296752,0.04062639282938042,0.04724735167699241,0.859866032431271,0.3898628945705773,0.9997156232698201,LAMB3,0.409088097076915,0.409088097076915,Not significant
ENSG00000137154,850.8230010229249,-0.0865272981226682,0.053240723715703264,-1.6252089018306695,0.10411805430656718,0.9997156232698201,RPS6,0.9824739563120984,0.9824739563120984,Not significant
ENSG00000094755,271.5463826562878,0.02612517882329966,0.037798973875910705,0.6911610592675174,0.48946433232758624,0.9997156232698201,GABRP,0.31027895010740614,0.31027895010740614,Not significant
ENSG00000044574,257.8922686650672,0.0308782477028668,0.03810858158147295,0.8102701916850855,0.4177849033637612,0.9997156232698201,HSPA5,0.37904725728120026,0.37904725728120026,Not significant
ENSG00000197956,1350.0055232832067,-0.13804892103353367,0.06071227937507219,-2.2738220744552553,0.022976686463681457,0.9997156232698201,S100A6,1.6387126020314857,1.6387126020314857,Not significant
ENSG00000112306,1431.4702202492963,-0.11494539640848332,0.051188609142584864,-2.2455268532166053,0.024734330335026884,0.9997156232698201,RPS12,1.6066998433648716,1.6066998433648716,Not significant
ENSG00000072274,144.7563594702599,0.0554900948312882,0.04936764369321581,1.1240174875697735,0.2610056072650808,0.9997156232698201,TFRC,0.5833501624773326,0.5833501624773326,Not significant
ENSG00000115310,332.609890317527,-0.04598486113915879,0.03509483092845422,-1.3103029683461203,0.19009336369954621,0.9997156232698201,RTN4,0.7210330444127001,0.7210330444127001,Not significant
ENSG00000118705,346.9224658058281,-0.03940312965167289,0.030698340364305902,-1.2835589541344838,0.19929631929748726,0.9997156232698201,RPN2,0.7005007219896867,0.7005007219896867,Not significant
ENSG00000188846,967.1875251773153,-0.06388652961608753,0.042995175079649686,-1.4858999759330218,0.13730557998330964,0.9997156232698201,RPL14,0.8623118130420632,0.8623118130420632,Not significant
ENSG00000067560,390.64490842454074,-0.04898025612569074,0.03111407166968902,-1.5742155718374449,0.11543762053564308,0.9997156232698201,RHOA,0.9376526337414022,0.9376526337414022,Not significant
ENSG00000197102,92.51554790124395,-0.04903042370996464,0.07078567379625098,-0.692660266978506,0.4885227794868232,0.9997156232698201,DYNC1H1,0.3111151806150705,0.3111151806150705,Not significant
ENSG00000134308,346.5987030976923,-0.06031578971956628,0.03572907902330422,-1.6881428620151513,0.09138380832054795,0.9997156232698201,YWHAQ,1.0391307471542917,1.0391307471542917,Not significant
ENSG00000142937,963.9009884333122,-0.12216107955687514,0.0579328188843088,-2.1086679693737924,0.03497325146685938,0.9997156232698201,RPS8,1.4562639894101772,1.4562639894101772,Not significant
ENSG00000009307,234.35489374716047,0.0537591124990962,0.043987744167991526,1.2221384277808678,0.2216552833268085,0.9997156232698201,CSDE1,0.654321912493079,0.654321912493079,Not significant
ENSG00000017260,201.81592082085376,-0.034872229390358916,0.03746570905084912,-0.9307772433461678,0.35196880357537064,0.9997156232698201,ATP2C1,0.45349582809993805,0.45349582809993805,Not significant
ENSG00000197451,422.4839873145222,-0.06668401997340223,0.04886870834286852,-1.3645545837950006,0.17239308738202663,0.9997156232698201,HNRNPAB,0.7634801525021986,0.7634801525021986,Not significant
ENSG00000173812,554.6329338886259,-0.12206218375720651,0.0895929736462509,-1.36240799684981,0.17306916141763073,0.9997156232698201,EIF1,0.7617803106301511,0.7617803106301511,Not significant
ENSG00000198034,612.0300470186476,-0.05042424280833632,0.03588237227264747,-1.4052650261023538,0.15994248415944368,0.9997156232698201,RPS4X,0.7960361629870044,0.7960361629870044,Not significant
ENSG00000122359,449.38444352562226,-0.06576512938029815,0.0648221694059038,-1.0145468746732267,0.31032187425713764,0.9997156232698201,ANXA11,0.5081876103831403,0.5081876103831403,Not significant
ENSG00000143947,1173.6129379844433,-0.1088249289639925,0.05324733373375887,-2.0437629705202944,0.040976968953430816,0.9997156232698201,RPS27A,1.3874601692994821,1.3874601692994821,Not significant
