ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol,-log10(pValue),Significance,label
ENSG00000004455,1439.9937153618475,-0.39278887714758953,0.06167299140040987,-6.368896144463314,1.9039346889702724e-10,2.9697338401781056e-09,AK2,9.720347953381326,9.720347953381326,Not significant
ENSG00000004468,844.5302027663114,-1.3705604696709603,0.1467865726613297,-9.337097016585828,9.901152983827607e-21,1.5936422951880135e-18,CD38,20.004314229103684,20.004314229103684,Not significant
ENSG00000004478,403.59609218846083,-0.47322550392371815,0.1598556500757593,-2.9603301709976817,0.0030730950130813638,0.009428238014528998,FKBP4,2.512424012142239,2.512424012142239,Not significant
ENSG00000004487,533.0172955016707,-0.4738203590886325,0.09071045433191888,-5.223437172466088,1.756320736460535e-07,1.4735603855282995e-06,KDM1A,6.755396171029374,6.755396171029374,Not significant
ENSG00000004534,1156.08463204544,-0.043043374814127615,0.0527534145031688,-0.8159353327080293,0.41453712256758657,0.5215284849040078,RBM6,0.38243657149645255,0.38243657149645255,Not significant
ENSG00000004660,228.93883955051106,0.9716851893485854,0.11187847334708254,8.68518456034084,3.781279381450741e-18,3.073667099213427e-16,CAMKK1,17.42236123341771,17.42236123341771,Not significant
ENSG00000004700,1034.5905334392419,-0.8257282420156711,0.12161134188995028,-6.789894998140035,1.1221518689133326e-11,2.2675738452894526e-10,RECQL,10.949948362894748,10.949948362894748,Not significant
ENSG00000004766,667.2049312224001,-0.42671670319900623,0.0859690865968772,-4.963606339101276,6.919612669302521e-07,5.094749865208811e-06,VPS50,6.159918214834065,6.159918214834065,Not significant
ENSG00000004777,9.331458780748806,-0.12155774094523947,0.1676825509156065,-0.724927789334614,0.4684963315506655,0.5722753138675596,ARHGAP33,0.3292938054027571,0.3292938054027571,Not significant
ENSG00000004779,260.0171950310739,-0.8387171331256029,0.12908076492741036,-6.497615145039328,8.160323179144931e-11,1.3728693473307165e-09,NDUFAB1,10.088292641228984,10.088292641228984,Not significant
ENSG00000004799,438.34448143526777,0.19270038666656955,0.17098050941725615,1.1270313050495646,0.2597292454410376,0.36506758259149535,PDK4,0.585479146179074,0.585479146179074,Not significant
ENSG00000004809,31.9373990845015,0.12020631368134019,0.20316210779995472,0.5916768386735894,0.5540670090400059,0.6491571316576349,SLC22A16,0.25643770838265423,0.25643770838265423,Not significant
ENSG00000004838,8.801323536455513,-0.16712674337811195,0.17781482193968123,-0.9398920829828522,0.3472729187190662,0.4562796355602172,ZMYND10,0.459329082826432,0.459329082826432,Not significant
ENSG00000004846,54.83680932308737,0.40216398100422046,0.13149362745279686,3.0584294371876535,0.0022250047248876786,0.007160385244162556,ABCB5,2.6526690624401428,2.6526690624401428,Not significant
ENSG00000004866,76.3630121191718,-0.1877565994069514,0.09127391819514452,-2.057067376087942,0.03967974532067874,0.08120083935291902,ST7,1.4014311239719626,1.4014311239719626,Not significant
ENSG00000004897,1607.6346458042033,-0.22795517875190802,0.07769552611762706,-2.933955018295333,0.0033467270640780756,0.01014840322214396,CDC27,2.4753797042535473,2.4753797042535473,Not significant
ENSG00000004939,3414.3058892148983,0.4262679556572359,0.2319854203673138,1.8374773508710383,0.06613945706279097,0.12314363000088704,SLC4A1,1.1795393745206184,1.1795393745206184,Not significant
ENSG00000004961,190.84035347078063,-0.23662143458918247,0.08204534528890187,-2.884032406177098,0.003926183483359472,0.01160634942010651,HCCS,2.406029408264153,2.406029408264153,Not significant
ENSG00000004975,98.36923369218563,-0.29361328837810485,0.07740514702920533,-3.793201093815159,0.00014871762276825104,0.0006581822888917178,DVL2,3.827637565321165,3.827637565321165,Not significant
ENSG00000005007,1037.9119848293572,0.22582914448842675,0.07172476152504992,3.1485520437674204,0.0016408150325755507,0.005502036477392643,UPF1,2.78494037376676,2.78494037376676,Not significant
ENSG00000005020,1969.0993014930596,0.852522885004508,0.12759148440856138,6.681659743644333,2.3625105877426334e-11,4.4959966196852754e-10,SKAP2,10.62662623649578,10.62662623649578,Not significant
ENSG00000005022,1127.356601086769,-0.7369064943830773,0.12928127365865721,-5.700025019313622,1.1978984592607994e-08,1.2689721988868823e-07,SLC25A5,7.921579993676001,7.921579993676001,Not significant
ENSG00000005059,699.6863568196285,-0.7660157650039788,0.11789530360297709,-6.497423914218033,8.170699129080914e-11,1.3739005105198842e-09,MCUB,10.087740781299704,10.087740781299704,Not significant
ENSG00000005075,410.6587641835759,-0.0877487881683288,0.1154338516801455,-0.7601651239315054,0.4471558890953299,0.552764025983421,POLR2J,0.3495410451649293,0.3495410451649293,Not significant
ENSG00000005100,167.80103064678514,-0.287361982204388,0.0605030608891638,-4.74954453512376,2.038752972356072e-06,1.3588326362106229e-05,DHX33,5.6906353927809015,5.6906353927809015,Not significant
ENSG00000005102,8.28933449515579,-0.03605536024085562,0.20366819058865007,-0.1770299040642869,0.8594849004918759,0.8993484539980972,MEOX1,0.06576174863447383,0.06576174863447383,Not significant
ENSG00000005108,5.767781361305126,1.152886795978814,0.2930479499032713,3.9341233963907842,8.350087972556949e-05,0.0003941377970355448,THSD7A,4.078308948972113,4.078308948972113,Not significant
ENSG00000005156,549.8062944931733,-0.15664690390067923,0.07103730127789969,-2.2051359086386557,0.02744455896100162,0.05971794266251846,LIG3,1.5615437440167201,1.5615437440167201,Not significant
ENSG00000005175,647.9706245053674,-0.22290556156552901,0.07500616316556279,-2.971829942474255,0.002960306037030836,0.00913504587085288,RPAP3,2.528663389169652,2.528663389169652,Not significant
ENSG00000005187,167.02668553082677,0.843903858687062,0.15574728077172567,5.418417930030815,6.012872897341108e-08,5.577077522212716e-07,ACSM3,7.2209179763585265,7.2209179763585265,Not significant
ENSG00000005189,31.501649881493062,-0.6924002462940924,0.11389932521618774,-6.07905485813788,1.2089299785154929e-09,1.567781438862315e-08,REXO5,8.91759885284063,8.91759885284063,Not significant
ENSG00000005194,243.14983627963477,-0.5014206690796181,0.07828678265024185,-6.4049211387290175,1.5044712353265164e-10,2.395307746323005e-09,CIAPIN1,9.822616111319308,9.822616111319308,Not significant
ENSG00000005206,200.1168883634929,0.11850695757051861,0.08889284697007195,1.3331439098853142,0.1824845820062484,0.2772230088780122,SPPL2B,0.7387738228922649,0.7387738228922649,Not significant
ENSG00000005238,552.5408865846758,0.7969876731470024,0.11197482765836524,7.117561060943166,1.0985355787134393e-12,2.7528910180121756e-11,FAM214B,11.959185872845703,11.959185872845703,Not significant
ENSG00000005249,1658.621429458354,1.5738893554099118,0.16147367999307058,9.747033420415347,1.8993757079053057e-22,5.2520173420643114e-20,PRKAR2B,21.721389120712573,21.721389120712573,Not significant
ENSG00000005302,1999.4389724495936,0.5385637344765387,0.09174888451557588,5.869975829353094,4.358586779399262e-09,5.0450447043694074e-08,MSL3,8.36065430279543,8.36065430279543,Not significant
ENSG00000005339,1364.1591426598907,0.47502782039370595,0.10079413475903004,4.712851809575643,2.4427384375352968e-06,1.6049446371068626e-05,CREBBP,5.612123033729232,5.612123033729232,Not significant
ENSG00000005379,134.58480330022456,-0.6434529441646846,0.12646358293106633,-5.08804929649528,3.617653445178877e-07,2.83180073211776e-06,TSPOAP1,6.44157303892872,6.44157303892872,Not significant
ENSG00000005381,78.9255226919112,0.7133373875580299,0.2750705397831441,2.5932889364320872,0.009506286855067728,0.02453705060915519,MPO,2.021989084876797,2.021989084876797,Not significant
ENSG00000005436,269.2676523375737,-0.6299759538757257,0.11853033442449575,-5.314892233574374,1.0672046719867966e-07,9.38467125526416e-07,GCFC2,6.97175228217786,6.97175228217786,Not significant
ENSG00000005448,86.74084965829479,-0.6497395701328158,0.10597769014799388,-6.130908960418734,8.737839847104348e-10,1.1686093209322856e-08,WDR54,9.058595919589399,9.058595919589399,Not significant
ENSG00000005469,139.70025033856166,-0.7460116670030984,0.09956619297400641,-7.492620182815049,6.751206065057112e-14,2.2424539899048017e-12,CROT,13.17061863596742,13.17061863596742,Not significant
ENSG00000005471,148.56288764540997,0.6355294882370233,0.16052363569725148,3.959102256041818,7.523202285225393e-05,0.00035887738179240917,ABCB4,4.123597260635144,4.123597260635144,Not significant
ENSG00000005483,2441.56070844344,0.18678388547575664,0.05841721554653384,3.197411648745373,0.0013866688302579693,0.004764897503611877,KMT2E,2.858027246471503,2.858027246471503,Not significant
ENSG00000005486,121.94904712872705,0.5678403076711181,0.10310703471653426,5.507289674581817,3.644003742119404e-08,3.5264974294061303e-07,RHBDD2,7.438421185710847,7.438421185710847,Not significant
ENSG00000005513,7.961634861445268,-0.496464891742764,0.23710175775142422,-2.0938895453624355,0.03626982079627838,0.07534360102743021,SOX8,1.4404545901978867,1.4404545901978867,Not significant
ENSG00000005700,999.4736590217905,-0.6300789277915966,0.08589239496496884,-7.335677716852276,2.2060229433378908e-13,6.541636504387483e-12,IBTK,12.656389975072063,12.656389975072063,Not significant
ENSG00000005801,836.428797457336,-0.41755284802560133,0.0752555691607085,-5.5484644217349,2.8818951292820593e-08,2.8390703782744574e-07,ZNF195,7.540321826992807,7.540321826992807,Not significant
ENSG00000005810,4811.362684704196,-0.2568400564954482,0.06931957938533873,-3.7051588998788785,0.00021125825273478495,0.000900596520289335,MYCBP2,3.675186316474504,3.675186316474504,Not significant
ENSG00000005812,2198.30161991078,0.3122745619307264,0.0856974878124144,3.6439173411275814,0.00026851968746949853,0.0011150236078825847,FBXL3,3.5710238669628778,3.5710238669628778,Not significant
ENSG00000005844,1731.386649756297,-0.2006713255662754,0.07886286648043597,-2.544560380848663,0.01094153930959706,0.02764826054394158,ITGAL,1.96092157501933,1.96092157501933,Not significant
ENSG00000005882,82.94831012428124,-0.16568323907280533,0.11959203569382548,-1.385403619158893,0.16592908497620074,0.25725921440772176,PDK2,0.7800774817420618,0.7800774817420618,Not significant
ENSG00000005884,136.06663628409964,0.248432301385067,0.12015575225522392,2.067585585560396,0.03867900867221794,0.0795159997816353,ITGA3,1.4125246652431878,1.4125246652431878,Not significant
ENSG00000005889,1799.4080603105353,-0.04756725231300496,0.08389709889585992,-0.5669713606193869,0.570733639551126,0.6637772323889436,ZFX,0.2435665289914806,0.2435665289914806,Not significant
ENSG00000005893,6199.817320554044,0.6483706043687355,0.11664956849051511,5.558276920856807,2.7245088455727113e-08,2.7029533938046106e-07,LAMP2,7.564711777748061,7.564711777748061,Not significant
ENSG00000005961,786.8572326010343,2.010885665410395,0.20661936315400115,9.732319540214663,2.1952899086802596e-22,5.968236901312921e-20,ITGA2B,21.65850811896345,21.65850811896345,Upregulated
ENSG00000005981,50.648433283833086,0.19077881619374293,0.1281358976033877,1.4888787588958916,0.13651929789047265,0.22020602908473708,ASB4,0.8648059539348397,0.8648059539348397,Not significant
ENSG00000006007,965.3592194098443,0.3659263285635771,0.09001536403339179,4.065154126664803,4.800073038822408e-05,0.00023902102963211102,GDE1,4.31875215426687,4.31875215426687,Not significant
ENSG00000006015,323.97455284692666,-0.17388225110915692,0.08629821049602325,-2.0148998468186043,0.043915144064048485,0.08833816705590354,REX1BD,1.3573856882023299,1.3573856882023299,Not significant
ENSG00000006025,77.37298701780539,-0.7674965932874039,0.1222443561616951,-6.278380592656732,3.421176229779908e-10,5.008230469947493e-09,OSBPL7,9.46582455409623,9.46582455409623,Not significant
ENSG00000006042,93.30001708525192,0.40229729264952824,0.13494791465443565,2.98113011734713,0.0028718674154597,0.008899487990895806,TMEM98,2.5418356138947,2.5418356138947,Not significant
ENSG00000006062,152.28624808723904,-0.22185670319852557,0.0973051240217952,-2.280010486897199,0.02260706651537568,0.050840604992291136,MAP3K14,1.6457557878907372,1.6457557878907372,Not significant
ENSG00000006071,17.72075437115095,0.3913244761453313,0.16320361985915935,2.3977683612841094,0.016495292916856207,0.03902703791473834,ABCC8,1.7826399680213467,1.7826399680213467,Not significant
ENSG00000006125,1907.256180790886,0.054975574739075744,0.06474037988571073,0.8491697891814467,0.3957868212112913,0.5037371745476885,AP2B1,0.40253867089390394,0.40253867089390394,Not significant
ENSG00000006194,409.43643997579585,-0.3325846030454672,0.0704798448101359,-4.718861171465537,2.3716859750733096e-06,1.560209620672963e-05,ZNF263,5.624942814599995,5.624942814599995,Not significant
ENSG00000006210,37.27903488282142,0.3570448353473242,0.12867552750429134,2.774768771283387,0.005524096795188181,0.015498589863661755,CX3CL1,2.2577387201644057,2.2577387201644057,Not significant
ENSG00000006282,97.06825699867238,-0.5694792659085018,0.1682519896386926,-3.3846807228337217,0.0007126109081474712,0.0026505389860182788,SPATA20,3.147147534059103,3.147147534059103,Not significant
ENSG00000006327,48.58030006489461,0.7317299776774764,0.15697553613873802,4.661426841891843,3.140246923373912e-06,2.01694001320216e-05,TNFRSF12A,5.503036201212615,5.503036201212615,Not significant
ENSG00000006432,97.59022642635132,0.21064266028274334,0.09255810590509864,2.275788362595911,0.022858679601055882,0.051290276313330475,MAP3K9,1.6409488596160235,1.6409488596160235,Not significant
ENSG00000006451,269.055343490654,-0.42619979707174627,0.08144131358900594,-5.2332136883568205,1.6658796242044905e-07,1.4060667258613013e-06,RALA,6.778356383741063,6.778356383741063,Not significant
ENSG00000006453,15.476683128531908,-0.9555860274769034,0.3376619457976142,-2.8300080579694837,0.0046546831803791055,0.013435787852571808,BAIAP2L1,2.3321098738009245,2.3321098738009245,Not significant
ENSG00000006459,4150.101399908858,0.2604609199087379,0.07756340900372674,3.3580385810043927,0.0007849765599564811,0.002888813749028788,KDM7A,3.105143311450345,3.105143311450345,Not significant
ENSG00000006530,614.6516465163991,-0.9768144884100236,0.09381177793864862,-10.412493077882443,2.174510932889086e-25,1.2562460303719233e-22,AGK,24.662638404470723,24.662638404470723,Not significant
ENSG00000006534,364.6134436931088,0.4420642754390403,0.10966514650965681,4.031037111687198,5.553127365716308e-05,0.00027232799232325904,ALDH3B1,4.255462365498542,4.255462365498542,Not significant
ENSG00000006555,102.21181686229626,-0.5526584148885568,0.10042880247459336,-5.502987203580061,3.7340953382787905e-08,3.6050567706354947e-07,TTC22,7.427814597913502,7.427814597913502,Not significant
ENSG00000006576,894.992359074054,-0.1335679606121281,0.0820923044795887,-1.6270460606370019,0.10372731558075439,0.1768623439268771,PHTF2,0.9841068613173158,0.9841068613173158,Not significant
ENSG00000006607,336.6893793394999,-0.13384711577834874,0.06704376557716511,-1.996414053209694,0.04588887239483803,0.09148365785788759,FARP2,1.3382926138833815,1.3382926138833815,Not significant
ENSG00000006625,116.61830908154387,-1.225651347810077,0.13921259296456606,-8.804170094885334,1.3182434237328137e-18,1.2081532930482716e-16,GGCT,17.880004386538257,17.880004386538257,Not significant
ENSG00000006634,244.15098611387953,-1.111212814078807,0.1275862381261373,-8.70950370823077,3.0520812159832404e-18,2.538327287904622e-16,DBF4,17.515403913972705,17.515403913972705,Not significant
ENSG00000006638,224.2160916037982,0.4378635555483006,0.11410691540662748,3.8373095441932246,0.00012438963832856896,0.0005631477160937396,TBXA2R,3.90521579491969,3.90521579491969,Not significant
ENSG00000006652,2488.8915811976008,0.6406127714704752,0.121455711342966,5.274455720419077,1.3315066119042893e-07,1.14596706327022e-06,IFRD1,6.875656672629908,6.875656672629908,Not significant
ENSG00000006695,184.26369324419088,-0.5613559077813868,0.07297586889680581,-7.692349762565932,1.4445706243928228e-14,5.596975909024743e-13,COX10,13.84026122084345,13.84026122084345,Not significant
ENSG00000006704,119.44726266063792,0.4746579283088612,0.1144612319072111,4.146888168158512,3.3702457274855056e-05,0.0001735384207792632,GTF2IRD1,4.472338433193807,4.472338433193807,Not significant
ENSG00000006712,173.2211496691849,-0.025918667594213313,0.09487254138154187,-0.2731946168699975,0.784703617763,0.8420981007021786,PAF1,0.10529434513400196,0.10529434513400196,Not significant
ENSG00000006715,1390.575637488311,-0.04397260252202408,0.05767492152848868,-0.7624215405356676,0.4458084541145926,0.5514853741184937,VPS41,0.3508517000089806,0.3508517000089806,Not significant
ENSG00000006740,18.70213395480231,-0.16203623797797503,0.15831437796497125,-1.0235092987816135,0.306067105589495,0.4142700610840659,ARHGAP44,0.5141833434788601,0.5141833434788601,Not significant
ENSG00000006744,462.0716864532688,-0.5477714402129964,0.08637527918676807,-6.341761732874493,2.2715244084489388e-10,3.482722898425422e-09,ELAC2,9.643682592154338,9.643682592154338,Not significant
ENSG00000006747,57.37687612054134,0.16503417102590429,0.11913427728888218,1.3852786517999514,0.1659672788905182,0.2572894439918561,SCIN,0.7799775264059422,0.7799775264059422,Not significant
ENSG00000006756,297.23715745966757,0.455969803953428,0.09138682069572399,4.9894481554577474,6.055202214630369e-07,4.518982746198885e-06,ARSD,6.217871348931876,6.217871348931876,Not significant
ENSG00000006757,65.38349914499294,-0.22698926935191358,0.07316568496752303,-3.1024006602640317,0.0019195796159292681,0.006308638737763479,PNPLA4,2.7167938705006294,2.7167938705006294,Not significant
ENSG00000006831,742.8880358703566,-0.05579611485374441,0.05838680963031263,-0.9556287662749222,0.33925982283716927,0.4483001996662215,ADIPOR2,0.46946756904119424,0.46946756904119424,Not significant
ENSG00000006837,42.641385612829346,-0.2351295821541508,0.10049186242756464,-2.3397872869918612,0.019294725667340404,0.04450787627734736,CDKL3,1.7145613918532603,1.7145613918532603,Not significant
ENSG00000007038,6.5158619485322715,-0.512471754034404,0.2699298805950869,-1.8985365862594012,0.05762543297167766,0.11034613835452593,PRSS21,1.239385798495935,1.239385798495935,Not significant
ENSG00000007047,93.68934456075,0.19743485297122879,0.09904365516446197,1.9934124265041335,0.04621630426537792,0.0920626732093779,MARK4,1.3352047862763268,1.3352047862763268,Not significant
ENSG00000007062,5.699329719249537,0.931471327816595,0.29193109478564255,3.1907232372781333,0.0014191715594287883,0.004861609306505735,PROM1,2.847965100800753,2.847965100800753,Not significant
ENSG00000007080,64.15432755325338,-0.09673340435014956,0.08867038862974348,-1.0909324504494324,0.27530260693516917,0.38206030969314486,CCDC124,0.5601896761032257,0.5601896761032257,Not significant
ENSG00000007129,227.925176963598,0.1828785110066825,0.10222327336456676,1.7890105157801857,0.07361312202393921,0.13443588618224564,CEACAM21,1.1330447629093532,1.1330447629093532,Not significant
ENSG00000007168,2178.0406606164092,0.19048243498118095,0.045298132873995575,4.205083585035173,2.609856876284101e-05,0.00013789660241963618,PAFAH1B1,4.583383308579102,4.583383308579102,Not significant
ENSG00000007174,26.463788357429863,0.5680969050398456,0.15927164121844928,3.566842789424586,0.00036130808771144555,0.0014558524416042702,DNAH9,3.442122316845652,3.442122316845652,Not significant
ENSG00000007202,1988.1335593635984,-0.10694050574041132,0.04961099317108482,-2.1555808280560758,0.0311164109234822,0.06639549803948362,KIAA0100,1.5070105018499984,1.5070105018499984,Not significant
ENSG00000007237,2370.489690312187,1.3646306306818143,0.1659751548312025,8.221897018681199,2.003091575607162e-16,1.1449473260431609e-14,GAS7,15.698299195553279,15.698299195553279,Not significant
ENSG00000007255,91.4252927249651,-0.22894372798397597,0.13834330915383322,-1.654895559346481,0.09794568519984635,0.16906251974526113,TRAPPC6A,1.0090146912177078,1.0090146912177078,Not significant
ENSG00000007264,254.35761047015995,-1.0951635524584493,0.18419978742997756,-5.9455201753409685,2.7558030300120644e-09,3.334171265031799e-08,MATK,8.559751826690341,8.559751826690341,Not significant
ENSG00000007312,876.0382151964081,0.42374277893176965,0.15664268535383274,2.705155226205406,0.006827247833510838,0.01857865320287783,CD79B,2.165754331691666,2.165754331691666,Not significant
ENSG00000007341,233.19544165886083,-0.1922828554962775,0.06979488210963525,-2.7549707039297755,0.005869739096842172,0.01631144126963047,ST7L,2.231381202214045,2.231381202214045,Not significant
ENSG00000007350,46.26411645500305,-0.0296319612008873,0.17711199683505774,-0.16730634700303895,0.8671290103436817,0.9056481709271303,TKTL1,0.06191628393989129,0.06191628393989129,Not significant
ENSG00000007372,9.773811326551112,0.3661800499989473,0.22846060929497922,1.6028148184011464,0.10897554425648054,0.18399753706934183,PAX6,0.9626709533082505,0.9626709533082505,Not significant
ENSG00000007376,100.76374449087967,-0.24887047654868313,0.11342951303140388,-2.194053997920112,0.028231527837903506,0.06113838868812198,RPUSD1,1.5492656180055475,1.5492656180055475,Not significant
ENSG00000007392,471.4230919200068,-0.20477397040463738,0.06528740633500794,-3.1365003129988787,0.0017097725433642616,0.005703708117438708,LUC7L,2.767061661381066,2.767061661381066,Not significant
ENSG00000007402,8.769148687208666,-0.34734313995333993,0.23512223075714872,-1.477287531828928,0.13959857873945727,0.22430034309065616,CACNA2D2,0.8551190032655307,0.8551190032655307,Not significant
