ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol
ENSG00000006453,15.476683128531908,-0.9555860274769034,0.3376619457976142,-2.8300080579694837,0.0046546831803791055,0.013435787852571808,BAIAP2L1
ENSG00000006459,4150.101399908858,0.2604609199087379,0.07756340900372674,3.3580385810043927,0.0007849765599564811,0.002888813749028788,KDM7A
ENSG00000006530,614.6516465163991,-0.9768144884100236,0.09381177793864862,-10.412493077882443,2.174510932889086e-25,1.2562460303719233e-22,AGK
ENSG00000006534,364.6134436931088,0.4420642754390403,0.10966514650965681,4.031037111687198,5.553127365716308e-05,0.00027232799232325904,ALDH3B1
ENSG00000006555,102.21181686229626,-0.5526584148885568,0.10042880247459336,-5.502987203580061,3.7340953382787905e-08,3.6050567706354947e-07,TTC22
ENSG00000006576,894.992359074054,-0.1335679606121281,0.0820923044795887,-1.6270460606370019,0.10372731558075439,0.1768623439268771,PHTF2
ENSG00000006607,336.6893793394999,-0.13384711577834874,0.06704376557716511,-1.996414053209694,0.04588887239483803,0.09148365785788759,FARP2
ENSG00000006625,116.61830908154387,-1.225651347810077,0.13921259296456606,-8.804170094885334,1.3182434237328137e-18,1.2081532930482716e-16,GGCT
ENSG00000006634,244.15098611387953,-1.111212814078807,0.1275862381261373,-8.70950370823077,3.0520812159832404e-18,2.538327287904622e-16,DBF4
ENSG00000006638,224.2160916037982,0.4378635555483006,0.11410691540662748,3.8373095441932246,0.00012438963832856896,0.0005631477160937396,TBXA2R
ENSG00000006652,2488.8915811976008,0.6406127714704752,0.121455711342966,5.274455720419077,1.3315066119042893e-07,1.14596706327022e-06,IFRD1
ENSG00000006695,184.26369324419088,-0.5613559077813868,0.07297586889680581,-7.692349762565932,1.4445706243928228e-14,5.596975909024743e-13,COX10
ENSG00000006704,119.44726266063792,0.4746579283088612,0.1144612319072111,4.146888168158512,3.3702457274855056e-05,0.0001735384207792632,GTF2IRD1
ENSG00000006712,173.2211496691849,-0.025918667594213313,0.09487254138154187,-0.2731946168699975,0.784703617763,0.8420981007021786,PAF1
ENSG00000006715,1390.575637488311,-0.04397260252202408,0.05767492152848868,-0.7624215405356676,0.4458084541145926,0.5514853741184937,VPS41
ENSG00000006740,18.70213395480231,-0.16203623797797503,0.15831437796497125,-1.0235092987816135,0.306067105589495,0.4142700610840659,ARHGAP44
ENSG00000006744,462.0716864532688,-0.5477714402129964,0.08637527918676807,-6.341761732874493,2.2715244084489388e-10,3.482722898425422e-09,ELAC2
ENSG00000006747,57.37687612054134,0.16503417102590429,0.11913427728888218,1.3852786517999514,0.1659672788905182,0.2572894439918561,SCIN
ENSG00000006756,297.23715745966757,0.455969803953428,0.09138682069572399,4.9894481554577474,6.055202214630369e-07,4.518982746198885e-06,ARSD
ENSG00000006757,65.38349914499294,-0.22698926935191358,0.07316568496752303,-3.1024006602640317,0.0019195796159292681,0.006308638737763479,PNPLA4
ENSG00000006831,742.8880358703566,-0.05579611485374441,0.05838680963031263,-0.9556287662749222,0.33925982283716927,0.4483001996662215,ADIPOR2
ENSG00000006837,42.641385612829346,-0.2351295821541508,0.10049186242756464,-2.3397872869918612,0.019294725667340404,0.04450787627734736,CDKL3
ENSG00000007047,93.68934456075,0.19743485297122879,0.09904365516446197,1.9934124265041335,0.04621630426537792,0.0920626732093779,MARK4
ENSG00000007080,64.15432755325338,-0.09673340435014956,0.08867038862974348,-1.0909324504494324,0.27530260693516917,0.38206030969314486,CCDC124
ENSG00000007129,227.925176963598,0.1828785110066825,0.10222327336456676,1.7890105157801857,0.07361312202393921,0.13443588618224564,CEACAM21
ENSG00000007168,2178.0406606164092,0.19048243498118095,0.045298132873995575,4.205083585035173,2.609856876284101e-05,0.00013789660241963618,PAFAH1B1
ENSG00000007174,26.463788357429863,0.5680969050398456,0.15927164121844928,3.566842789424586,0.00036130808771144555,0.0014558524416042702,DNAH9
ENSG00000007202,1988.1335593635984,-0.10694050574041132,0.04961099317108482,-2.1555808280560758,0.0311164109234822,0.06639549803948362,KIAA0100
ENSG00000007237,2370.489690312187,1.3646306306818143,0.1659751548312025,8.221897018681199,2.003091575607162e-16,1.1449473260431609e-14,GAS7
ENSG00000007255,91.4252927249651,-0.22894372798397597,0.13834330915383322,-1.654895559346481,0.09794568519984635,0.16906251974526113,TRAPPC6A
ENSG00000007264,254.35761047015995,-1.0951635524584493,0.18419978742997756,-5.9455201753409685,2.7558030300120644e-09,3.334171265031799e-08,MATK
ENSG00000007312,876.0382151964081,0.42374277893176965,0.15664268535383274,2.705155226205406,0.006827247833510838,0.01857865320287783,CD79B
ENSG00000007341,233.19544165886083,-0.1922828554962775,0.06979488210963525,-2.7549707039297755,0.005869739096842172,0.01631144126963047,ST7L
ENSG00000007350,46.26411645500305,-0.0296319612008873,0.17711199683505774,-0.16730634700303895,0.8671290103436817,0.9056481709271303,TKTL1
ENSG00000007376,100.76374449087967,-0.24887047654868313,0.11342951303140388,-2.194053997920112,0.028231527837903506,0.06113838868812198,RPUSD1
ENSG00000007392,471.4230919200068,-0.20477397040463738,0.06528740633500794,-3.1365003129988787,0.0017097725433642616,0.005703708117438708,LUC7L
ENSG00000007516,47.77712358783327,0.710387779532324,0.17524773633331303,4.053620288602186,5.0431049632507236e-05,0.00024970084446141323,BAIAP3
ENSG00000007520,221.50408567748772,-0.3295338275975361,0.10587214311257179,-3.1125640599071387,0.0018546975747383025,0.006123185899307743,TSR3
ENSG00000007541,126.88675041910066,0.10070531235775933,0.0924857800629367,1.088873471026889,0.27620968649306665,0.38310549956800394,PIGQ
ENSG00000007545,147.32391597583995,-0.16145187954149987,0.10139619656167244,-1.5922873344001578,0.11132015748886513,0.1872428894187254,CRAMP1
ENSG00000007923,184.42446387355955,-0.5311071452710853,0.08786159129998426,-6.044815913448866,1.4958069041381134e-09,1.896995098497697e-08,DNAJC11
ENSG00000007933,26.69896261235137,0.27116718534985323,0.14440174737103575,1.8778663713334278,0.060399447817677504,0.11450588548476429,FMO3
ENSG00000007944,1398.3941361168659,0.21653000814386655,0.0863834221338933,2.5066153064444188,0.012189329331489227,0.030283015870678134,MYLIP
ENSG00000007968,395.1088470064065,-0.46950823265279146,0.11542872240724174,-4.067516497291973,4.751684552093555e-05,0.00023697625809978527,E2F2
ENSG00000008018,882.2620364430271,-0.47594250968007,0.09372426662474852,-5.078113991391789,3.811999729277024e-07,2.9702749335638315e-06,PSMB1
ENSG00000008083,968.4159342249749,0.13622493409773878,0.07159788576261725,1.902639060452043,0.05708765866148087,0.10953679692878411,JARID2
ENSG00000008086,691.861740620547,0.6203960572606102,0.08679188725448019,7.148088109221124,8.799482841375263e-13,2.2829259734095628e-11,CDKL5
ENSG00000008128,265.89582266311555,-0.04384669422319962,0.09855378316676432,-0.44490117795890166,0.656391171329807,0.7366810232034245,CDK11A
ENSG00000008130,3640.7696931541864,0.37678679622312566,0.1306770108397319,2.8833441613172015,0.003934772844909664,0.011625789895007224,NADK
ENSG00000008226,28.529538359540684,0.09762330177708663,0.14032368773084375,0.6957007997419427,0.4866162245936896,0.5889288235157014,DLEC1
ENSG00000008256,89.78219383631892,0.3441984323911647,0.0917447181452663,3.7516975292917625,0.0001756412900603645,0.0007648872009736051,CYTH3
ENSG00000008277,77.68121872726309,-0.6992095964341479,0.14544426184351286,-4.80740585824173,1.5290138076196591e-06,1.0478003538256983e-05,ADAM22
ENSG00000008282,477.92178422505367,0.36219385736160076,0.0853368354461301,4.244285078865386,2.1929142619499804e-05,0.00011769270438388482,SYPL1
ENSG00000008283,96.09132677462208,-0.39293398840316707,0.11919867252081505,-3.2964627884975064,0.000979105841424388,0.0035067012268085685,CYB561
ENSG00000008294,2741.3963255400763,0.39639025610776685,0.07359762255173782,5.38591115262061,7.207856370268928e-08,6.563145772331561e-07,SPAG9
ENSG00000008300,24.869218986366754,-0.7841759114731529,0.1441609776696122,-5.439585137042602,5.340478399942341e-08,5.012334122278346e-07,CELSR3
ENSG00000008311,122.14184122535048,0.48494527538169224,0.13124179955913212,3.6950520109501848,0.00021984178069426607,0.0009317858363711379,AASS
ENSG00000008323,12.602983882850001,-0.8633514526618601,0.3242735503577709,-2.6624171219309276,0.0077581672139452025,0.020676515833722316,PLEKHG6
ENSG00000008324,168.1250013474002,-0.693728714240536,0.11027420295097234,-6.290942901205699,3.155433938919908e-10,4.657144105471572e-09,SS18L2
ENSG00000008382,77.14838730812305,-0.42470751289991693,0.09165917043952784,-4.633551786071616,3.594447897400199e-06,2.2792547702213103e-05,MPND
ENSG00000008394,178.15635770841854,0.5607808326759173,0.133231332068189,4.209076228322213,2.564168769284734e-05,0.00013570421728103995,MGST1
ENSG00000008405,153.36944273252982,-0.4596869787386715,0.09952638148397384,-4.6187450190047565,3.860679163199658e-06,2.4318670616790367e-05,CRY1
ENSG00000008438,62.00737853241467,1.8540838465517673,0.20650816948162945,8.978259074233394,2.750847236678199e-19,3.0688072345176933e-17,PGLYRP1
ENSG00000008441,93.83902876269963,0.25197170061222346,0.1957108123460304,1.2874694943615064,0.1979306956857766,0.2955982616796335,NFIX
ENSG00000008513,1424.6755905750915,0.15552795004143105,0.05960401205825192,2.609353710777576,0.009071342297594832,0.023559128683614674,ST3GAL1
ENSG00000008516,3080.0208622202836,0.8232426255378155,0.19720049695079872,4.174647824255805,2.98447378414731e-05,0.00015580715808412743,MMP25
ENSG00000008517,375.1106809697305,-1.3092547761818787,0.18092969248996144,-7.236262650778121,4.612177233924782e-13,1.2720644319858018e-11,IL32
ENSG00000008710,282.0417473863573,-0.08877453015813619,0.1181602962319917,-0.7513059207624146,0.4524685667778189,0.5577050099865213,PKD1
ENSG00000008735,25.224058902384545,0.3550507521465603,0.16163152983856122,2.1966676458559022,0.028044191169034227,0.060797534691700524,MAPK8IP2
ENSG00000008838,211.8865229450561,-0.5679082522192423,0.08113089172522231,-6.999901518926467,2.561424902208763e-12,5.956408983574564e-11,MED24
ENSG00000008853,96.66854760639976,-0.08799302509318384,0.10279721666509566,-0.855986455157219,0.39200527156920706,0.5002624963830612,RHOBTB2
ENSG00000008869,1238.9094439423384,-0.19177836213897909,0.05523930129938474,-3.4717738571598327,0.0005170316785541618,0.0019989255335306215,HEATR5B
ENSG00000008952,2348.9085964263872,0.3026327844918401,0.09560507237039742,3.165446947410559,0.0015484489652716393,0.005238462922144523,SEC62
ENSG00000008988,3053.5609927369987,-0.5661670181731351,0.13532912973732278,-4.1836300822452595,2.8689080419472503e-05,0.00015040497970033616,RPS20
ENSG00000009307,7212.712773448334,0.1090576194719746,0.0728985071737718,1.4960199282546147,0.13464846210991024,0.2177964624858665,CSDE1
ENSG00000009335,1405.503570829722,-0.2777107292162189,0.043501454141922004,-6.383941288725595,1.7258728213326822e-10,2.723679878817314e-09,UBE3C
ENSG00000009413,1616.2010995774167,-0.10622069814714051,0.04109223042045834,-2.5849338685265684,0.009739767662344667,0.025077673172477093,REV3L
ENSG00000009694,432.8314474555708,0.2084106296488193,0.16530721623492703,1.260747318814175,0.20739989962589456,0.30649559440420887,TENM1
ENSG00000009765,64.32277089479672,0.3281312374682223,0.14064437240319083,2.333056288434744,0.01964519123546682,0.045152118986205074,IYD
ENSG00000009780,187.2419292529542,-0.32823291386172454,0.06683239020809166,-4.911284974841197,9.048147394470284e-07,6.4934708186757455e-06,FAM76A
ENSG00000009790,2265.223027234128,-0.4383199634106891,0.06319442505441178,-6.936054296455519,4.032026848120154e-12,8.977572786674688e-11,TRAF3IP3
ENSG00000009830,116.07546289322963,0.4245891663075539,0.09429398309080592,4.50282353539643,6.705656055808141e-06,4.0051699057363645e-05,POMT2
ENSG00000009844,797.119906943547,-0.22114934745832773,0.08192718413225622,-2.6993402714942962,0.006947709834051936,0.018847250423549237,VTA1
ENSG00000009950,88.54299371425131,0.3161421840466203,0.14209583760751424,2.224851827960246,0.02609118677872878,0.057242782765864204,MLXIPL
ENSG00000009954,937.4258342276221,-0.5084678468199834,0.07361620548369008,-6.9070097199269,4.9497603346254164e-12,1.0798020657168002e-10,BAZ1B
ENSG00000010017,666.7951299948026,-0.043628196998613304,0.07402658595482747,-0.5893584910863797,0.5556208153899593,0.6505770763480262,RANBP9
ENSG00000010030,182.6536286126992,-0.9913762044341506,0.3535271103287885,-2.804243791974391,0.005043475379906404,0.01437210565407663,ETV7
